Thinking Process:

1.  **Analyze the Request:**
    *   Fix: Create a policy routing table (e.g., table 100). Add rule `ip rule add from 192.168.1.0/24 table 100`. Add route in table 100 `ip route add 192.168.1.0/24 dev eth1`.

    *   Check L8 again. "Available can be low even with high buff/cache".
    *   `free -h` shows: Total, Used, Free, Shared, Buff/Cache, Available.
    *   Available = Free + Buff/Cache (reclaimable).
    *   Wait, `free` output:
        *   Total
        *   Used
        *   Free
        *   Buff/Cache
        *   Available
    *   If Available is low, it means Free + Reclaimable Buff/Cache is low.
    *   The prompt says: "60GB used, 1GB available, 15GB of that is buff/cache".
    *   This implies `free` shows 1GB available.
    *   Why is it low? Because the kernel considers Buff/Cache as "used" memory that is not immediately available for new allocations if the pressure is high, OR the "Available" calculation in `free` is conservative.
    *   Actually, `free` "Available" is the amount of memory that can be allocated immediately without swapping. If Buff/Cache is high, it *should* be available.
    *   However, if the system is under memory pressure (e.g., many processes holding memory), the kernel might not reclaim Buff/Cache immediately.
    *   Wait, the prompt says "60GB used, 1GB available".
    *   If 60GB is Used (including Buff/Cache), then Free is 1GB - 15GB = -14GB? No.
    *   Total RAM = 64GB.
    *   Used = 60GB.
    *   Available = 1GB.
    *   Buff/Cache = 15GB.
    *   This math doesn't add up. 60 + 1 = 61. Where is the 15GB?
    *   Usually `free` shows: Total, Used, Free, Buff/Cache, Available.
    *   If Total = 64. Used = 60. Free = 4. Buff/Cache = 15. Available = 1.
    *   This implies the kernel considers 15GB of Buff/Cache as "not available" for immediate allocation (perhaps due to reclaim pressure or specific kernel logic).
    *   Actually, `Available` = Free + (Reclaimable Buff/Cache).
    *   If Available is 1GB, it means only 1GB is reclaimable/free.
    *   Why? Because the kernel might have allocated memory to processes (60GB used).
    *   The OOM killer fires because there isn't enough *free* memory for new allocations.
    *   Tunables: `vm.vfs_cache_pressure`, `vm.min_free_kbytes`.
    *   I will explain that Buff/Cache is not always immediately reclaimable without pressure, and Available reflects what is truly free for new allocations.

    *   Check L17: "mq-deadline, bfq, and none".
    *   mq-deadline: Deadline scheduling, good for HDDs.
    *   bfq: Fair queuing, good for mixed workloads.
    *   none: No scheduler (default for SSDs).
    *   Change: `echo mq-deadline > /sys/block/sda/queue/scheduler`.

    *   Check L19: SELinux.
    *   Enforcing: Deny and log.
    *   Permissive: Allow and log.
    *   Disabled: No control.
    *   Troubleshoot: Check audit logs (`/var/log/audit/audit.log`), use `ausearch`, `audit2allow`.

    *   Check L20: Page Faults.
    *   Minor: Page in RAM (swap out).
    *   Major: Page on disk (swap in).
    *   THP: 2MB pages. Reduces TLB misses. Can cause fragmentation. Disable if latency sensitive (e.g., database).

    *   Check N18: ECMP.
    *   Hashing: Source IP, Dest IP, Src Port, Dst Port.
    *   Problem: Asymmetric routing. Firewall state table expects reply on same path. If path differs, firewall drops.

    *   Check N16: TTL.
    *   Traceroute: Sends packets with TTL=1, 2, 3... Each hop decrements TTL. When TTL=0, router sends ICMP Time Exceeded.

    *   Check N10: Gratuitous ARP.
    *   Purpose: Announce IP/MAC change. Detect IP conflict (if another host replies).

    *   Check N5: SSL Mismatch.
    *   1. Hostname mismatch.
    *   2. Certificate not valid for domain (SAN).
    *   3. Self-signed cert not trusted (though prompt says "subject name does not match", so trust is not the issue, it's the name).
    *   3. Wildcard mismatch (e.g. *.example.com vs example.com).

    *   Check N4: SNAT/DNAT.
    *   SNAT: Source IP change. Example: Internal server accessing internet.
    *   DNAT: Dest IP change. Example: External user accessing internal web server.

    *   Check N2: 10.0.5.37/20.
    *   /20 mask: 255.255.240.0.
    *   Block size: 16.
    *   10.0.0/16 -> 10.0.0.0 - 10.0.15.255.
    *   10.0.32.0 - 10.0.47.255.
    *   10.0.5.37 falls in 10.0.32.0/20.
    *   Network: 10.0.32.0. Broadcast: 10.0.47.255.

    *   Check N1: L2 vs L3.
    *   L2: MAC address forwarding.
    *   L3: IP routing.

    *   Check N3: TCP Handshake.
    *   SYN, SYN-ACK, ACK.
    *   Lost ACK: Connection half-open. Server waits for timeout.

    *   Check N6: VLAN vs VxLAN.
    *   VLAN: Native L2, hardware, 4096 VLANs.
    *   VxLAN: Overlay L2 over L3, software, 16M VLANs.
    *   Choose VxLAN: Multi-tenant cloud, L3 segmentation.

    *   Check N11: Public vs Private.
    *   Public: Internet routable.
    *   Private: RFC 1918. 10/8, 172.16/12, 192.168/16.

    *   Check N12: DNS.
    *   A: IPv4.
    *   CNAME: Alias.
    *   AAAA: IPv6.

    *   Check N13: DHCP.
    *   DORA: Discover, Offer, Request, Ack.

    *   Check N14: Hub/Switch/Router.
    *   Hub: L1, broadcast.
    *   Switch: L2, MAC.
    *   Router: L3, IP.

    *   Check N15: Half/Full Duplex.
    *   Half: One way at a time.
    *   Full: Both ways.
    *   Modern: Full.

    *   Check N17: NAT Gateway.
    *   Static: 1-to-1 fixed.
    *   Dynamic: Pool.
    *   PAT: Many-to-1 (Port based).

    *   Check N20: 802.1Q.
    *   Tag: 4 bytes.
    *   Linux: `ip link add link eth0 type vlan id 10`.
    *   Frame: Ether + Tag (0x8100) + VLAN ID.

    *   Check L1: Hard vs Symlink.
    *   Hard: Same inode, same data.
    *   Symlink: Pointer, separate inode.

    *   Check L2: Find files.
    *   `find /var/log -type f -size +100M`.

    *   Check L3: State D.
    *   Uninterruptible sleep (I/O).
    *   Cannot kill with -9.

    *   Check L4: Cgroups.
    *   v1: Hierarchical, separate controllers.
    *   v2: Unified, cgroup2fs.
    *   Systemd prefers v2.

    *   Check L5: nftables vs iptables.
    *   nftables: Unified, faster.
    *   iptables: Legacy.
    *   Kernel: iptables calls nftables.

    *   Check L6: df vs du.
    *   df counts inodes/filesystem usage.
    *   du counts file content.
    *   Cause: Deleted files still mounted (orphaned) or inodes exhausted.

    *   Check L7: Boot Process.
    *   UEFI -> GRUB -> Kernel -> Initramfs -> Root -> systemd -> Target.

    *   Check L8: OOM & Buff.
    *   Buff/Cache is not free RAM.
    *   Available = Free + Reclaimable.
    *   If Available low, OOM fires.
    *   Tunables: `vm.min_free_kbytes`.

    *   Check L9: ip netns.
    *   Network namespaces.
    *   Containers use it for isolation.

    *   Check L10: Signals.
    *   TERM: Catchable.
    *   KILL: No catch.
    *   QUIT: Catchable.

    *   Check L11: Stdio.
    *   stdout (1), stderr (2), stdin (0).
    *   Redirect stderr: `2>file`.

    *   Check L12: chmod 755.
    *   rwxr-xr-x.

    *   Check L13: Root vs Sudo.
    *   Root: UID 0.
    *   Sudo: User runs as root.

    *   Check L14: Package Manager.
    *   Debian: apt.
    *   RHEL: dnf.

    *   Check L15: fstab.
    *   Mount points.
    *   Misconfig: Boot failure.

    *   Check L16: LVM.
    *   PV, VG, LV.
    *   Extend: `lvextend`.

    *   Check L17: I/O Scheduler.
    *   mq-deadline (HDD), bfq (Mixed), none (SSD).
    *   Change: `/sys/block/sda/queue/scheduler`.

    *   Check L18: Load Avg.
    *   Processes waiting for CPU or I/O.
    *   High load + low CPU = I/O wait.
    *   Diagnose: `top`, `iostat`.

    *   Check L19: SELinux.
    *   Enforcing, Permissive, Disabled.
    *   Troubleshoot: `audit2allow`.

    *   Check L20: Page Faults.
    *   Minor (RAM), Major (Disk).
    *   THP: 2MB pages. Disable for latency.

    *   Ready to write.
</think>

N1 — A Layer 2 switch forwards frames based on MAC addresses within a broadcast domain. A Layer 3 switch forwards packets based on IP addresses and can route between different subnets/VLANs, effectively acting as a router.

N2 — The /20 prefix mask is 255.255.240.0. The network address is 10.0.32.0. The broadcast address is 10.0.47.255.

N3 — The handshake consists of: 1. Client sends SYN. 2. Server sends SYN-ACK. 3. Client sends ACK. If the final ACK is lost, the server waits for a timeout (half-open connection), and the client may retry or eventually give up.

N4 — SNAT (Source NAT) changes the source IP of outgoing packets (e.g., internal server accessing internet). DNAT (Destination NAT) changes the destination IP of incoming packets (e.g., external user accessing internal web server).

N5 — 1. The certificate was issued for a different domain name than the one in the URL. 2. The URL uses a subdomain not covered by the certificate's Subject Alternative Name (SAN). 3. The certificate is a wildcard cert (e.g., *.example.com) but the target is a specific subdomain not matching the pattern.

N6 — VLANs are native Layer 2 segments limited to a physical switch (12-bit ID, 4096 max). VxLANs are Layer 2 over Layer 3 tunnels (24-bit ID, 16M max) used in overlay networks. Choose VxLAN for multi-tenant cloud environments spanning across L3 boundaries.

N7 — Linux uses the default route (eth0) for all traffic not explicitly matched. Since 192.168.1.0/24 is not in the routing table, return traffic uses the default route. Fix: Create a policy routing table (e.g., `ip rule add from 192.168.1.0/24 table 100`) and add a specific route in that table (`ip route add 192.168.1.0/24 dev eth1`).

N8 — BGP path selection order: 1. Weight (Cisco proprietary). 2. Local Preference. 3. AS Path Length. 4. Origin Type (IGP < EGP < Incomplete). 5. MED. 6. eBGP vs iBGP. 7. IGP Metric.

N9 — VxLAN adds ~50 bytes (UDP+VxLAN header). IPsec adds ~20-40 bytes (ESP header/trailer). Total overhead ~70 bytes. Max Outer MTU 1500. Max Inner Packet = 1500 - 70 = 1430. Max Inner Payload (excluding inner IP header) = 1430 - 20 = 1410 bytes.

N10 — ARP resolves IP addresses to MAC addresses. Gratuitous ARP announces a host's IP/MAC change or detects IP address conflicts by checking if another host responds to the announcement.

N11 — Public IPs are globally routable on the internet. Private IPs are reserved for internal networks (RFC 1918): 10.0.0.0/8, 172.16.0.0/12, 192.168.0.0/16.

N12 — DNS translates domain names to IP addresses. A record maps a name to an IPv4 address. CNAME maps an alias to a canonical name. AAAA maps a name to an IPv6 address.

N13 — DHCP assigns IP addresses dynamically. The DORA process: 1. Discover (Client broadcasts). 2. Offer (Server responds). 3. Request (Client requests). 4. Acknowledge (Server confirms).

N14 — A hub operates at Layer 1 (physical), broadcasting all traffic. A switch operates at Layer 2 (data link), forwarding based on MAC. A router operates at Layer 3 (network), forwarding based on IP.

N15 — Half-duplex allows transmission in one direction at a time. Full-duplex allows simultaneous transmission and reception. Modern Ethernet links use full-duplex.

N16 — TTL (Time To Live) prevents infinite loops by decrementing at each hop. Traceroute exploits this by sending packets with incrementing TTL values and capturing ICMP "Time Exceeded" messages from routers.

N17 — A NAT gateway translates private IPs to public IPs. Static NAT maps one private IP to one public IP permanently. Dynamic NAT maps from a pool. PAT (Port Address Translation) maps multiple private IPs to one public IP using different ports.

N18 — ECMP distributes traffic across multiple equal-cost paths using hashing (e.g., source/dest IP/port). Asymmetric flows occur when packets of a flow take different paths, causing stateful firewalls to drop return traffic if the state table expects the reply on the same path.

N19 — The bandwidth-delay product (10MB) exceeds the TCP window size (64KB), causing the pipe to underutilize. TCP Window Scaling (RFC 1323) allows the window size to be expressed in 32-bit units, increasing the maximum window size to fill the pipe.

N20 — 802.1Q adds a 4-byte tag (TPID 0x8100 + Priority + VLAN ID) to Ethernet frames. On Linux, configure sub-interfaces (e.g., `ip link add link eth0 type vlan id 10`). On the wire, the frame includes the standard Ethernet header followed by the 4-byte VLAN tag.

L1 — A hard link points directly to the inode (same data, same inode). A symbolic link is a file containing a path to another file (separate inode).

L2 — Run `find /var/log -type f -size +100M` to locate files larger than 100MB.

L3 — State D means the process is waiting for I/O (uninterruptible sleep). It cannot be killed with `kill -9` because it is blocked on a kernel resource.

L4 — Cgroups v1 uses separate controllers per resource. Cgroups v2 uses a unified hierarchy with a single mount. Systemd prefers v2 for simplicity and unified control.

L5 — nftables is the modern, unified framework replacing iptables. The kernel handles both via a compatibility layer where iptables commands translate to nftables rules.

L6 — `df` counts filesystem blocks (including deleted files still mounted), while `du` counts actual file content. The discrepancy is usually caused by deleted files that are still mounted or orphaned inodes.

L7 — Boot sequence: UEFI firmware loads bootloader (GRUB) -> Kernel loads -> Initramfs mounts root filesystem -> Root filesystem mounts -> systemd starts -> reaches target (e.g., multi-user).

L8 — "Available" memory excludes Buff/Cache if it is not immediately reclaimable. High Buff/Cache indicates memory is used for caching, not free. OOM fires if truly free memory is low. Tunables like `vm.min_free_kbytes` affect this.

L9 — `ip netns` creates/manages network namespaces, isolating network stacks. Container runtimes (like Docker) use namespaces to emulate separate network environments for isolation.

L10 — SIGTERM (15) requests graceful shutdown (catchable). SIGKILL (9) forces termination (not catchable). SIGQUIT (3) requests debugging info (catchable).

L11 — stdout (1), stderr (2), stdin (0). Redirect stderr to file while keeping stdout: `command 2>file`.

L12 — `chmod 755` sets permissions to rwxr-xr-x. 7 = read+write+execute (owner), 5 = read+execute (group), 5 = read+execute (others).

L13 — Root (UID 0) has full system access. A user with sudo can execute specific commands as root but does not have full root privileges by default.

L14 — A package manager installs software. Debian/Ubuntu uses `apt`/`dpkg`. RHEL/Fedora uses `dnf`/`yum`.

L15 — `/etc/fstab` defines filesystem mount points. Misconfiguration prevents the system from mounting the filesystem, potentially causing boot failure.

L16 — LVM manages storage. Physical Volumes (PV) are disks/partitions. Volume Groups (VG) group PVs. Logical Volumes (LV) are partitions within VGs. Extend with `lvextend -L +10G /dev/vg/lv`.

L17 — I/O schedulers manage disk queue. mq-deadline (deadline, HDD), bfq (fairness, mixed), none (no scheduler, SSD). Change via `echo mq-deadline > /sys/block/sda/queue/scheduler`.

L18 — Load average measures processes waiting for CPU or I/O. High load with low CPU usage indicates I/O wait. Diagnose using `top` (check %wa), `iostat` (check disk utilization), or `sar`.

L19 — SELinux enforces Mandatory Access Control. Enforcing blocks violations, Permissive logs them, Disabled ignores them. Troubleshoot failed port binding by checking audit logs (`/var/log/audit/audit.log`) and using `audit2allow`.

L20 — Page faults occur when accessing unmapped memory. Minor faults resolve from RAM (swap out). Major faults require disk access (swap in). THP (2MB pages) reduces TLB misses but can cause fragmentation; disable for latency-sensitive apps.
